Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 04/05  12:00:00,9.607600375,1.242257548,3.677491015,0,3.656518898,0,0.098119331,0.098119331,0.098119331,0.062197919,0.013399083,0.356901334,0.304476585,0
 04/05  13:00:00,7.718362802,1.16339196,2.816988932,0,2.795291611,0,0.075863164,0.075863164,0.075863164,0.062197919,0.013399083,0.324498591,0.315005214,0
 04/05  14:00:00,6.222280086,1.103165641,2.13054838,0,2.107629319,0,0.057722431,0.057722431,0.057722431,0.062197919,0.013399083,0.299429816,0.332742635,0
 04/05  15:00:00,5.018401434,1.118639454,1.532225786,0,1.508032718,0,0.041582874,0.041582874,0.041582874,0.062197919,0.013399083,0.307918976,0.351238876,0
 04/05  16:00:00,4.538950041,1.266242761,1.177925613,0,1.149309453,0,0.031832206,0.031832206,0.031832206,0.066085289,0.014236526,0.35419975,0.415454031,0
 04/05  17:00:00,5.785924584,1.568328301,1.53773123,0,1.50296717,0,0.041767978,0.041767978,0.041767978,0.089409516,0.019261181,0.438213001,0.504710251,0
 04/05  18:00:00,4.853633297,1.757763305,0.956781822,0,0.919038545,0,0.02558651,0.02558651,0.02558651,0.163269489,0.035172596,0.39688501,0.547963,0
 04/05  19:00:00,5.930173763,1.888914534,1.345740189,0,1.306781705,0,0.036326147,0.036326147,0.036326147,0.322651712,0.069507737,0.321993877,0.565605568,0
 04/05  20:00:00,6.986021727,2.080857348,1.649456899,0,1.609159075,0,0.044380097,0.044380097,0.044380097,0.528682326,0.113892213,0.28578324,0.585050335,0
 04/05  21:00:00,8.166961837,2.057712304,2.217107242,0,2.177750223,0,0.059628837,0.059628837,0.059628837,0.571443292,0.123104076,0.269566617,0.571391572,0
 04/05  22:00:00,8.892661881,1.676670714,2.892407905,0,2.858349448,0,0.077730986,0.077730986,0.077730986,0.427610692,0.092118702,0.217845283,0.494466179,0
 04/05  23:00:00,9.602748744,1.295371778,3.557292459,0,3.527696294,0,0.095304606,0.095304606,0.095304606,0.295440051,0.06364564,0.147706795,0.429681909,0
 04/05  24:00:00,9.686013958,0.896451808,3.930730511,0,3.906249974,0,0.10489229,0.10489229,0.10489229,0.151607451,0.032660266,0.098224691,0.355412387,0
 04/06  01:00:00,10.98250191,0.752530615,4.676965686,0,4.65442556,0,0.124709535,0.124709535,0.124709535,0.093296862,0.020098619,0.083814778,0.327241189,0
 04/06  02:00:00,11.76164497,0.696043484,5.105279643,0,5.083000852,0,0.135576494,0.135576494,0.135576494,0.062197919,0.013399083,0.071547418,0.323447088,0
 04/06  03:00:00,12.64989148,0.698907112,5.53728652,0,5.515321331,0,0.146603103,0.146603103,0.146603103,0.062197919,0.013399083,0.064076037,0.318894167,0
 04/06  04:00:00,12.90833742,0.739021023,5.643040775,0,5.621905324,0,0.149342065,0.149342065,0.149342065,0.062197919,0.013399083,0.073899201,0.306847898,0
 04/06  05:00:00,12.9529954,0.961859852,5.534676026,0,5.511090561,0,0.145477128,0.145477128,0.145477128,0.066085289,0.014236526,0.086198167,0.342417592,0
 04/06  06:00:00,14.37995901,1.454168381,5.909862321,0,5.882611635,0,0.15569459,0.15569459,0.15569459,0.108846326,0.023448403,0.138308322,0.395629855,0
 04/06  07:00:00,13.69306874,1.755982004,5.332662973,0,5.303707079,0,0.140231964,0.140231964,0.140231964,0.202143188,0.043547021,0.213944221,0.420386362,0
 04/06  08:00:00,12.35351339,1.650505954,4.761679515,0,4.737198979,0,0.125100056,0.125100056,0.125100056,0.163269489,0.035172596,0.274974304,0.355412387,0
 04/06  09:00:00,10.90949697,1.468772701,4.197586062,0,4.176751146,0,0.111074693,0.111074693,0.111074693,0.077747391,0.016748853,0.336182059,0.302484682,0
 04/06  10:00:00,9.689973215,1.373945984,3.654009056,0,3.632684137,0,0.097574501,0.097574501,0.097574501,0.062197919,0.013399083,0.351414912,0.309598621,0
 04/06  11:00:00,6.627222531,1.275902819,2.220939034,0,2.199607581,0,0.059629245,0.059629245,0.059629245,0.062197919,0.013399083,0.366594887,0.309693473,0
 04/06  12:00:00,4.364355105,1.174682399,1.188683865,0,1.167711748,0,0.032100724,0.032100724,0.032100724,0.062197919,0.013399083,0.356901334,0.304476585,0
 04/06  13:00:00,2.812650586,1.099210646,0.490402542,0,0.468705222,0,0.013077123,0.013077123,0.013077123,0.062197919,0.013399083,0.324498591,0.315005214,0
 04/06  14:00:00,1.77486787,1.044179356,0.022919061,0,0,0,0,0,0,0.062197919,0.013399083,0.299429816,0.332742635,0
 04/06  15:00:00,1.834495882,1.07554796,0.024193068,0,0,0,0,0,0,0.062197919,0.013399083,0.307918976,0.351238876,0
 04/06  16:00:00,2.110830615,1.23223886,0.028616159,0,0,0,0,0,0,0.066085289,0.014236526,0.35419975,0.415454031,0
 04/06  17:00:00,2.610438013,1.524080004,0.03476406,0,0,0,0,0,0,0.089409516,0.019261181,0.438213001,0.504710251,0
 04/06  18:00:00,2.910268957,1.729235585,0.037743277,0,0,0,0,0,0,0.163269489,0.035172596,0.39688501,0.547963,0
 04/06  19:00:00,3.168314484,1.849597106,0.038958484,0,0,0,0,0,0,0.322651712,0.069507737,0.321993877,0.565605568,0
 04/06  20:00:00,3.58759277,2.033886831,0.040297825,0,0,0,0,0,0,0.528682326,0.113892213,0.28578324,0.585050335,0
 04/06  21:00:00,3.570888577,1.996026001,0.039357019,0,0,0,0,0,0,0.571443292,0.123104076,0.269566617,0.571391572,0
 04/06  22:00:00,3.448385038,1.605422002,0.310763861,0,0.276705405,0,0.007817638,0.007817638,0.007817638,0.427610692,0.092118702,0.217845283,0.494466179,0
 04/06  23:00:00,4.76854545,1.233665553,1.262288524,0,1.232692359,0,0.034474873,0.034474873,0.034474873,0.295440051,0.06364564,0.147706795,0.429681909,0
 04/06  24:00:00,6.057888423,0.851340426,2.20626641,0,2.181785873,0,0.060196973,0.060196973,0.060196973,0.151607451,0.032660266,0.098224691,0.355412387,0
 04/07  01:00:00,7.130170674,0.704524707,2.846495772,0,2.823955646,0,0.076914367,0.076914367,0.076914367,0.093296862,0.020098619,0.083814778,0.327241189,0
 04/07  02:00:00,8.108035261,0.650730316,3.368877616,0,3.346598825,0,0.090412332,0.090412332,0.090412332,0.062197919,0.013399083,0.071547418,0.323447088,0
 04/07  03:00:00,8.938935302,0.6529884,3.77339595,0,3.751430761,0,0.100850995,0.100850995,0.100850995,0.062197919,0.013399083,0.064076037,0.318894167,0
 04/07  04:00:00,10.03456563,0.703388758,4.276909077,0,4.255773626,0,0.114050024,0.114050024,0.114050024,0.062197919,0.013399083,0.073899201,0.306847898,0
 04/07  05:00:00,10.90357727,0.936437185,4.559197955,0,4.53561249,0,0.12113069,0.12113069,0.12113069,0.066085289,0.014236526,0.086198167,0.342417592,0
 04/07  06:00:00,12.69211578,1.431490587,5.107608725,0,5.08035804,0,0.135475173,0.135475173,0.135475173,0.108846326,0.023448403,0.138308322,0.395629855,0
 04/07  07:00:00,11.71641174,1.728120344,4.395750807,0,4.366794913,0,0.115241627,0.115241627,0.115241627,0.202143188,0.043547021,0.213944221,0.420386362,0
 04/07  08:00:00,10.47310409,1.624278745,3.869737528,0,3.845256992,0,0.101667351,0.101667351,0.101667351,0.163269489,0.035172596,0.274974304,0.355412387,0
 04/07  09:00:00,8.176536067,1.431648579,2.901589261,0,2.880754345,0,0.076460299,0.076460299,0.076460299,0.077747391,0.016748853,0.336182059,0.302484682,0
 04/07  10:00:00,6.445522081,1.330465948,2.115511184,0,2.094186265,0,0.056249383,0.056249383,0.056249383,0.062197919,0.013399083,0.351414912,0.309598621,0
 04/07  11:00:00,4.536057891,1.247304579,1.229813747,0,1.208482294,0,0.032857303,0.032857303,0.032857303,0.062197919,0.013399083,0.366594887,0.309693473,0
 04/07  12:00:00,3.234215031,1.158423901,0.653776143,0,0.632804027,0,0.017412013,0.017412013,0.017412013,0.062197919,0.013399083,0.356901334,0.304476585,0
 04/07  13:00:00,2.391276792,1.092217909,0.291590399,0,0.269893078,0,0.007491533,0.007491533,0.007491533,0.062197919,0.013399083,0.324498591,0.315005214,0
 04/07  14:00:00,1.773466944,1.04277843,0.022919061,0,0,0,0,0,0,0.062197919,0.013399083,0.299429816,0.332742635,0
 04/07  15:00:00,1.83315202,1.074204098,0.024193068,0,0,0,0,0,0,0.062197919,0.013399083,0.307918976,0.351238876,0
 04/07  16:00:00,2.109576461,1.230984706,0.028616159,0,0,0,0,0,0,0.066085289,0.014236526,0.35419975,0.415454031,0
 04/07  17:00:00,2.608634425,1.522276416,0.03476406,0,0,0,0,0,0,0.089409516,0.019261181,0.438213001,0.504710251,0
 04/07  18:00:00,2.908121062,1.72708769,0.037743277,0,0,0,0,0,0,0.163269489,0.035172596,0.39688501,0.547963,0
 04/07  19:00:00,3.166121891,1.847404513,0.038958484,0,0,0,0,0,0,0.322651712,0.069507737,0.321993877,0.565605568,0
 04/07  20:00:00,3.585567382,2.031861443,0.040297825,0,0,0,0,0,0,0.528682326,0.113892213,0.28578324,0.585050335,0
 04/07  21:00:00,3.569059244,1.994196668,0.039357019,0,0,0,0,0,0,0.571443292,0.123104076,0.269566617,0.571391572,0
 04/07  22:00:00,3.310877111,1.602186175,0.246457365,0,0.212398908,0,0.005931269,0.005931269,0.005931269,0.427610692,0.092118702,0.217845283,0.494466179,0
 04/07  23:00:00,4.040774266,1.223023418,0.91836128,0,0.888765115,0,0.024716686,0.024716686,0.024716686,0.295440051,0.06364564,0.147706795,0.429681909,0
 04/07  24:00:00,4.969941965,0.83669118,1.690962261,0,1.666481724,0,0.045967335,0.045967335,0.045967335,0.151607451,0.032660266,0.098224691,0.355412387,0
 04/08  01:00:00,6.06391603,0.699487811,2.334526074,0,2.311985948,0,0.063172575,0.063172575,0.063172575,0.093296862,0.020098619,0.087761802,0.327241189,0
 04/08  02:00:00,6.952092075,0.642219097,2.815806122,0,2.793527331,0,0.075778926,0.075778926,0.075778926,0.062197919,0.013399083,0.074158657,0.323447088,0
 04/08  03:00:00,7.960621104,0.645885858,3.305458396,0,3.283493207,0,0.088617011,0.088617011,0.088617011,0.062197919,0.013399083,0.065441441,0.318894167,0
 04/08  04:00:00,8.811176718,0.698306138,3.689603682,0,3.668468231,0,0.09859447,0.09859447,0.09859447,0.062197919,0.013399083,0.076570357,0.306847898,0
 04/08  05:00:00,9.613721798,0.946298907,3.931982204,0,3.908396739,0,0.104669894,0.104669894,0.104669894,0.066085289,0.014236526,0.090294859,0.342417592,0
 04/08  06:00:00,11.1842434,1.473425751,4.356950222,0,4.329699536,0,0.115769825,0.115769825,0.115769825,0.108846326,0.023448403,0.148933834,0.395629855,0
 04/08  07:00:00,10.32064629,1.792744861,3.682712212,0,3.653756318,0,0.096750247,0.096750247,0.096750247,0.202143188,0.043547021,0.235105583,0.420386362,0
 04/08  08:00:00,9.376516121,1.706415319,3.286725183,0,3.262244646,0,0.086621632,0.086621632,0.086621632,0.163269489,0.035172596,0.307411605,0.355412387,0
 04/08  09:00:00,7.793505829,1.529889774,2.647934509,0,2.627099593,0,0.070129303,0.070129303,0.070129303,0.077747391,0.016748853,0.381213118,0.302484682,0
 04/08  10:00:00,5.924764842,1.423900684,1.795743772,0,1.774418853,0,0.047724923,0.047724923,0.047724923,0.062197919,0.013399083,0.402331141,0.309598621,0
 04/08  11:00:00,3.693118831,1.329304765,0.760274236,0,0.738942784,0,0.020074308,0.020074308,0.020074308,0.062197919,0.013399083,0.419083647,0.309693473,0
 04/08  12:00:00,2.125171694,1.226706634,0.065494246,0,0.044522129,0,0.001221086,0.001221086,0.001221086,0.062197919,0.013399083,0.40471184,0.304476585,0
 04/08  13:00:00,1.940040842,1.159654681,0.021697321,0,0,0,0,0,0,0.062197919,0.013399083,0.368086624,0.315005214,0
 04/08  14:00:00,1.879924244,1.110110158,0.022919061,0,0,0,0,0,0,0.062197919,0.013399083,0.338555388,0.332742635,0
 04/08  15:00:00,1.935247669,1.139240774,0.024193068,0,0,0,0,0,0,0.062197919,0.013399083,0.344977949,0.351238876,0
 04/08  16:00:00,2.21562231,1.301112635,0.028616159,0,0,0,0,0,0,0.066085289,0.014236526,0.39011767,0.415454031,0
 04/08  17:00:00,2.720708475,1.598998536,0.03476406,0,0,0,0,0,0,0.089409516,0.019261181,0.473564931,0.504710251,0
 04/08  18:00:00,3.031101527,1.81575784,0.037743277,0,0,0,0,0,0,0.163269489,0.035172596,0.431195325,0.547963,0
 04/08  19:00:00,3.29578222,1.942820088,0.038958484,0,0,0,0,0,0,0.322651712,0.069507737,0.356238631,0.565605568,0
 04/08  20:00:00,3.713353233,2.124791924,0.040297825,0,0,0,0,0,0,0.528682326,0.113892213,0.32063861,0.585050335,0
 04/08  21:00:00,3.68850367,2.078034237,0.039357019,0,0,0,0,0,0,0.571443292,0.123104076,0.305173474,0.571391572,0
 04/08  22:00:00,2.956540234,1.66214771,0.034058456,0,0,0,0,0,0,0.427610692,0.092118702,0.246138495,0.494466179,0
 04/08  23:00:00,2.21855351,1.236948105,0.029596165,0,0,0,0,0,0,0.295440051,0.06364564,0.16324164,0.429681909,0
 04/08  24:00:00,1.474568017,0.805609003,0.024480536,0,0,0,0,0,0,0.151607451,0.032660266,0.104798374,0.355412387,0
 04/09  01:00:00,1.445310186,0.639397964,0.144968074,0,0.122427948,0,0.003372576,0.003372576,0.003372576,0.093296862,0.020098619,0.087761802,0.327241189,0
 04/09  02:00:00,2.690080387,0.587578386,0.793828848,0,0.771550057,0,0.021306783,0.021306783,0.021306783,0.062197919,0.013399083,0.074158657,0.323447088,0
 04/09  03:00:00,3.875397503,0.594044325,1.366248203,0,1.344283014,0,0.036963117,0.036963117,0.036963117,0.062197919,0.013399083,0.065441441,0.318894167,0
 04/09  04:00:00,4.792953279,0.647402963,1.781723304,0,1.760587853,0,0.048074634,0.048074634,0.048074634,0.062197919,0.013399083,0.076570357,0.306847898,0
 04/09  05:00:00,5.672824965,0.89572375,2.060886726,0,2.037301262,0,0.055292987,0.055292987,0.055292987,0.066085289,0.014236526,0.090294859,0.342417592,0
 04/09  06:00:00,7.206009875,1.420981814,2.468615949,0,2.441365264,0,0.06606281,0.06606281,0.06606281,0.108846326,0.023448403,0.148933834,0.395629855,0
 04/09  07:00:00,6.963189351,1.748031883,2.088586061,0,2.059630166,0,0.055253029,0.055253029,0.055253029,0.202143188,0.043547021,0.235105583,0.420386362,0
 04/09  08:00:00,5.907703876,1.659824152,1.640764352,0,1.616283816,0,0.043188493,0.043188493,0.043188493,0.163269489,0.035172596,0.307411605,0.355412387,0
 04/09  09:00:00,4.912185516,1.490816853,1.28114516,0,1.260310244,0,0.033906405,0.033906405,0.033906405,0.077747391,0.016748853,0.381213118,0.302484682,0
 04/09  10:00:00,3.651330158,1.392576985,0.717997394,0,0.696672475,0,0.01885218,0.01885218,0.01885218,0.062197919,0.013399083,0.402331141,0.309598621,0
 04/09  11:00:00,2.132820555,1.307114981,0.021331452,0,0,0,0,0,0,0.062197919,0.013399083,0.419083647,0.309693473,0
 04/09  12:00:00,2.0289541,1.223196556,0.020972117,0,0,0,0,0,0,0.062197919,0.013399083,0.40471184,0.304476585,0
 04/09  13:00:00,1.937847614,1.157461453,0.021697321,0,0,0,0,0,0,0.062197919,0.013399083,0.368086624,0.315005214,0
 04/09  14:00:00,1.877731902,1.107917816,0.022919061,0,0,0,0,0,0,0.062197919,0.013399083,0.338555388,0.332742635,0
 04/09  15:00:00,1.933021887,1.137014992,0.024193068,0,0,0,0,0,0,0.062197919,0.013399083,0.344977949,0.351238876,0
 04/09  16:00:00,2.213497541,1.298987866,0.028616159,0,0,0,0,0,0,0.066085289,0.014236526,0.39011767,0.415454031,0
 04/09  17:00:00,2.717839997,1.596130058,0.03476406,0,0,0,0,0,0,0.089409516,0.019261181,0.473564931,0.504710251,0
 04/09  18:00:00,3.027728367,1.81238468,0.037743277,0,0,0,0,0,0,0.163269489,0.035172596,0.431195325,0.547963,0
 04/09  19:00:00,3.292317717,1.939355585,0.038958484,0,0,0,0,0,0,0.322651712,0.069507737,0.356238631,0.565605568,0
 04/09  20:00:00,3.710088008,2.121526699,0.040297825,0,0,0,0,0,0,0.528682326,0.113892213,0.32063861,0.585050335,0
 04/09  21:00:00,3.685720477,2.075251044,0.039357019,0,0,0,0,0,0,0.571443292,0.123104076,0.305173474,0.571391572,0
 04/09  22:00:00,2.954316372,1.659923848,0.034058456,0,0,0,0,0,0,0.427610692,0.092118702,0.246138495,0.494466179,0
 04/09  23:00:00,2.217059506,1.235454101,0.029596165,0,0,0,0,0,0,0.295440051,0.06364564,0.16324164,0.429681909,0
 04/09  24:00:00,1.473736646,0.804777632,0.024480536,0,0,0,0,0,0,0.151607451,0.032660266,0.104798374,0.355412387,0
 04/10  01:00:00,1.173568861,0.626577287,0.022540126,0,0,0,0,0,0,0.093296862,0.020098619,0.083814778,0.327241189,0
 04/10  02:00:00,1.174394787,0.561271821,0.080056426,0,0.057777635,0,0.001565799,0.001565799,0.001565799,0.062197919,0.013399083,0.071547418,0.323447088,0
 04/10  03:00:00,2.064089014,0.56498848,0.511210784,0,0.489245595,0,0.013358983,0.013358983,0.013358983,0.062197919,0.013399083,0.064076037,0.318894167,0
 04/10  04:00:00,3.238788392,0.616521546,1.051199433,0,1.030063981,0,0.028219777,0.028219777,0.028219777,0.062197919,0.013399083,0.073899201,0.306847898,0
 04/10  05:00:00,3.71474651,0.842701282,1.147334322,0,1.123748857,0,0.030674825,0.030674825,0.030674825,0.066085289,0.014236526,0.086198167,0.342417592,0
 04/10  06:00:00,4.383878788,1.31947513,1.166282548,0,1.139031862,0,0.030952114,0.030952114,0.030952114,0.108846326,0.023448403,0.138308322,0.395629855,0
 04/10  07:00:00,4.940473539,1.635305833,1.180284337,0,1.151328442,0,0.031178045,0.031178045,0.031178045,0.202143188,0.043547021,0.213944221,0.420386362,0
 04/10  08:00:00,5.01699908,1.548156101,1.281155166,0,1.25667463,0,0.034061469,0.034061469,0.034061469,0.163269489,0.035172596,0.274974304,0.355412387,0
 04/10  09:00:00,4.989764929,1.384788754,1.390450079,0,1.369615163,0,0.037249316,0.037249316,0.037249316,0.077747391,0.016748853,0.336182059,0.302484682,0
 04/10  10:00:00,6.026479962,1.319426463,1.918217852,0,1.896892933,0,0.051777393,0.051777393,0.051777393,0.062197919,0.013399083,0.351414912,0.309598621,0
 04/10  11:00:00,4.757829425,1.244780463,1.337398816,0,1.316067364,0,0.03589914,0.03589914,0.03589914,0.062197919,0.013399083,0.366594887,0.309693473,0
 04/10  12:00:00,3.67514931,1.15924054,0.865433672,0,0.844461555,0,0.023012874,0.023012874,0.023012874,0.062197919,0.013399083,0.356901334,0.304476585,0
 04/10  13:00:00,2.569848455,1.090185618,0.378507971,0,0.35681065,0,0.009747803,0.009747803,0.009747803,0.062197919,0.013399083,0.324498591,0.315005214,0
 04/10  14:00:00,1.788045451,1.039362032,0.031561249,0,0.008642188,0,0.000236843,0.000236843,0.000236843,0.062197919,0.013399083,0.299429816,0.332742635,0
 04/10  15:00:00,1.829542313,1.070594391,0.024193068,0,0,0,0,0,0,0.062197919,0.013399083,0.307918976,0.351238876,0
 04/10  16:00:00,2.105423839,1.226832084,0.028616159,0,0,0,0,0,0,0.066085289,0.014236526,0.35419975,0.415454031,0
 04/10  17:00:00,2.84743233,1.520493262,0.150294797,0,0.115530737,0,0.003173195,0.003173195,0.003173195,0.089409516,0.019261181,0.438213001,0.504710251,0
 04/10  18:00:00,2.902297373,1.721264001,0.037743277,0,0,0,0,0,0,0.163269489,0.035172596,0.39688501,0.547963,0
 04/10  19:00:00,3.233245746,1.842495134,0.073547851,0,0.034589367,0,0.0009515,0.0009515,0.0009515,0.322651712,0.069507737,0.321993877,0.565605568,0
 04/10  20:00:00,4.152249684,2.033922052,0.311406181,0,0.271108356,0,0.007468327,0.007468327,0.007468327,0.528682326,0.113892213,0.28578324,0.585050335,0
 04/10  21:00:00,4.987584202,2.007846697,0.713935672,0,0.674578653,0,0.018572541,0.018572541,0.018572541,0.571443292,0.123104076,0.269566617,0.571391572,0
 04/10  22:00:00,5.701979904,1.629194851,1.381927914,0,1.347869458,0,0.036982275,0.036982275,0.036982275,0.427610692,0.092118702,0.217845283,0.494466179,0
 04/10  23:00:00,6.469860424,1.251296557,2.072317213,0,2.042721048,0,0.055683737,0.055683737,0.055683737,0.295440051,0.06364564,0.147706795,0.429681909,0
 04/10  24:00:00,6.891453162,0.859410951,2.604360081,0,2.579879545,0,0.06996593,0.06996593,0.06996593,0.151607451,0.032660266,0.098224691,0.355412387,0
 04/11  01:00:00,7.552829319,0.708479674,3.048625369,0,3.026085243,0,0.081729195,0.081729195,0.081729195,0.093296862,0.020098619,0.083814778,0.327241189,0
 04/11  02:00:00,8.262224757,0.651664559,3.443192103,0,3.420913312,0,0.091954425,0.091954425,0.091954425,0.062197919,0.013399083,0.071547418,0.323447088,0
 04/11  03:00:00,8.705101995,0.649221245,3.662994274,0,3.641029085,0,0.097763395,0.097763395,0.097763395,0.062197919,0.013399083,0.064076037,0.318894167,0
 04/11  04:00:00,9.092207255,0.689965983,3.830493931,0,3.80935848,0,0.10201492,0.10201492,0.10201492,0.062197919,0.013399083,0.073899201,0.306847898,0
 04/11  05:00:00,9.396801863,0.913152984,3.84579452,0,3.822209055,0,0.10223591,0.10223591,0.10223591,0.066085289,0.014236526,0.086198167,0.342417592,0
 04/11  06:00:00,9.698021398,1.38382647,3.690850041,0,3.663599355,0,0.097837542,0.097837542,0.097837542,0.108846326,0.023448403,0.138308322,0.395629855,0
 04/11  07:00:00,10.98940724,1.708471302,4.053980625,0,4.025024731,0,0.107303263,0.107303263,0.107303263,0.202143188,0.043547021,0.213944221,0.420386362,0
