Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 01/06  18:00:00,10.87518139,1.215434911,4.517462446,0,4.173467377,0,0.072419871,0.072419871,0.072419871,0.191761982,0.034451986,0.082889127,0.44245395,0.380927995,
 01/06  19:00:00,8.530008116,1.441035153,3.157905962,0,2.880814921,0,0.049989188,0.049989188,0.049989188,0.285184488,0.051236287,0.083492295,0.480371446,0.450231448,
 01/06  20:00:00,8.079919908,1.442264714,2.864648995,0,2.70484704,0,0.046935715,0.046935715,0.046935715,0.302393901,0.054328133,0.074792186,0.495837794,0.457446985,
 01/06  21:00:00,7.878722271,1.358796195,2.801666403,0,2.692464315,0,0.046720844,0.046720844,0.046720844,0.260599634,0.046819369,0.065329786,0.512884037,0.415912525,
 01/06  22:00:00,7.871566517,1.242597419,2.876197834,0,2.79001197,0,0.048413535,0.048413535,0.048413535,0.218805337,0.039310599,0.058492662,0.500910091,0.366135196,
 01/06  23:00:00,7.758924191,1.028969149,2.981117893,0,2.918809413,0,0.050648485,0.050648485,0.050648485,0.164718628,0.029593373,0.05029679,0.43347349,0.289708382,
 01/06  24:00:00,7.683863487,0.821225562,3.099092817,0,3.05104049,0,0.052943018,0.052943018,0.052943018,0.113090389,0.020317836,0.043586942,0.376680397,0.20407698,
 01/07  01:00:00,7.69705875,0.603382735,3.270669837,0,3.234474662,0,0.05612605,0.05612605,0.05612605,0.05900368,0.01060061,0.038977013,0.311572063,0.11657332,
 01/07  02:00:00,7.806839712,0.501808105,3.400121267,0,3.365622839,0,0.058401792,0.058401792,0.058401792,0.034418826,0.006183691,0.036603809,0.286875799,0.068794188,
 01/07  03:00:00,7.960483098,0.475456495,3.492202738,0,3.465337654,0,0.060132088,0.060132088,0.060132088,0.024584869,0.004416921,0.034538454,0.283549703,0.05770446,
 01/07  04:00:00,8.07902195,0.475601198,3.552317271,0,3.525726408,0,0.06117998,0.06117998,0.06117998,0.024584869,0.004416921,0.033276956,0.279558387,0.062054084,
 01/07  05:00:00,8.074543067,0.504152352,3.544522058,0,3.511251916,0,0.060928812,0.060928812,0.060928812,0.024584869,0.004416921,0.033830483,0.268998032,0.100863235,
 01/07  06:00:00,8.280122929,0.711243105,3.532394904,0,3.489598496,0,0.060553073,0.060553073,0.060553073,0.024584869,0.004416921,0.036045231,0.300180184,0.274932827,
 01/07  07:00:00,8.55784864,1.124557561,3.438712559,0,3.3631128,0,0.058358236,0.058358236,0.058358236,0.05654521,0.010158921,0.042858198,0.346828683,0.599278313,
 01/07  08:00:00,10.38222941,1.327793604,4.199398353,0,4.085325223,0,0.070890389,0.070890389,0.070890389,0.11554889,0.020759531,0.052201185,0.368531461,0.674332149,
 01/07  09:00:00,9.056041084,1.206229908,3.6406807,0,3.523137036,0,0.061135048,0.061135048,0.061135048,0.110631919,0.019876147,0.060508167,0.311572063,0.631976563,
 01/07  10:00:00,8.576525829,1.014901613,3.553008716,0,3.434197436,0,0.059591729,0.059591729,0.059591729,0.05654521,0.010158921,0.063765725,0.265173021,0.549137007,
 01/07  11:00:00,8.439894589,0.920665641,3.531055195,0,3.423654797,0,0.059408788,0.059408788,0.059408788,0.046711238,0.008392148,0.059779755,0.271409451,0.464434261,
 01/07  12:00:00,8.36756481,0.848306718,3.539046761,0,3.416851917,0,0.059290741,0.059290741,0.059290741,0.046711238,0.008392148,0.058891201,0.271492604,0.392998786,
 01/07  13:00:00,8.003028287,0.787917819,3.399862196,0,3.263192832,0,0.05662438,0.05662438,0.05662438,0.046711238,0.008392148,0.060159692,0.266919222,0.33858114,
 01/07  14:00:00,7.796239015,0.759837887,3.298153091,0,3.183043147,0,0.055233587,0.055233587,0.055233587,0.046711238,0.008392148,0.058251604,0.276149139,0.304570172,
 01/07  15:00:00,7.685989875,0.745699169,3.242082207,0,3.130338468,0,0.054319032,0.054319032,0.054319032,0.049169738,0.008833842,0.055210717,0.291698638,0.275937201,
 01/07  16:00:00,7.746996939,0.785466474,3.250518147,0,3.111032296,0,0.053984023,0.053984023,0.053984023,0.06146218,0.011042304,0.057610112,0.307913357,0.282924497,
 01/07  17:00:00,7.922982205,0.943406852,3.243130133,0,3.025812031,0,0.052505243,0.052505243,0.052505243,0.103256447,0.018551069,0.067102408,0.364207536,0.32725415,
 01/07  18:00:00,11.17314352,1.255299659,4.642574688,0,4.29857962,0,0.074590875,0.074590875,0.074590875,0.191761982,0.034451986,0.084249012,0.44245395,0.417261854,
 01/07  19:00:00,8.888547036,1.493788247,3.306047438,0,3.028956397,0,0.052559805,0.052559805,0.052559805,0.285184488,0.051236287,0.085283318,0.480371446,0.498622901,
 01/07  20:00:00,8.260542738,1.499871177,2.923590354,0,2.763788399,0,0.047958491,0.047958491,0.047958491,0.302393901,0.054328133,0.076857507,0.495837794,0.511965351,
 01/07  21:00:00,8.245809436,1.415070117,2.952238738,0,2.84303665,0,0.049333643,0.049333643,0.049333643,0.260599634,0.046819369,0.067159962,0.512884037,0.467743473,
 01/07  22:00:00,8.100243871,1.288593293,2.964478055,0,2.878292191,0,0.049945412,0.049945412,0.049945412,0.218805337,0.039310599,0.060018069,0.500910091,0.409073785,
 01/07  23:00:00,8.320202812,1.06887307,3.234691548,0,3.172383068,0,0.055048609,0.055048609,0.055048609,0.164718628,0.029593373,0.051323808,0.43347349,0.324185162,
 01/07  24:00:00,8.571337675,0.850927373,3.51679347,0,3.468741144,0,0.060191147,0.060191147,0.060191147,0.113090389,0.020317836,0.044213625,0.376680397,0.225903979,
 01/08  01:00:00,8.603091556,0.611131763,3.708417731,0,3.672222555,0,0.063722047,0.063722047,0.063722047,0.05900368,0.01060061,0.038977013,0.311572063,0.116726351,
 01/08  02:00:00,8.74466651,0.509744116,3.853271757,0,3.818773329,0,0.066265061,0.066265061,0.066265061,0.034418826,0.006183691,0.036603809,0.286875799,0.068866929,
 01/08  03:00:00,8.92658092,0.483610732,3.9590238,0,3.932158716,0,0.068232575,0.068232575,0.068232575,0.024584869,0.004416921,0.034538454,0.283549703,0.05775821,
 01/08  04:00:00,8.898164215,0.482530473,3.948121508,0,3.921530645,0,0.068048152,0.068048152,0.068048152,0.024584869,0.004416921,0.033276956,0.279558387,0.062115187,
 01/08  05:00:00,9.001368377,0.512048819,3.992330617,0,3.959060475,0,0.068699387,0.068699387,0.068699387,0.024584869,0.004416921,0.033830483,0.268998032,0.100989127,
 01/08  06:00:00,9.370037911,0.720792194,4.058874293,0,4.016077885,0,0.069688778,0.069688778,0.069688778,0.024584869,0.004416921,0.036045231,0.300180184,0.275346211,
 01/08  07:00:00,11.00939839,1.146056514,4.622914747,0,4.547314988,0,0.078907042,0.078907042,0.078907042,0.05654521,0.010158921,0.042858198,0.346828683,0.600228461,
 01/08  08:00:00,11.56568943,1.338785419,4.770760652,0,4.656687522,0,0.080804923,0.080804923,0.080804923,0.11554889,0.020759531,0.052201185,0.368531461,0.67540943,
 01/08  09:00:00,10.35461514,1.218118045,4.267703102,0,4.150159438,0,0.072015421,0.072015421,0.072015421,0.110631919,0.019876147,0.060508167,0.311572063,0.632984328,
 01/08  10:00:00,9.969109939,1.02744348,4.22552513,0,4.10671385,0,0.071261534,0.071261534,0.071261534,0.05654521,0.010158921,0.063765725,0.265173021,0.550009069,
 01/08  11:00:00,9.125711239,0.927142986,3.862107984,0,3.754707585,0,0.065153364,0.065153364,0.065153364,0.046711238,0.008392148,0.059779755,0.271409451,0.46516703,
 01/08  12:00:00,7.601185996,0.842489521,3.168413054,0,3.04621821,0,0.05285934,0.05285934,0.05285934,0.046711238,0.008392148,0.058891201,0.271492604,0.39361299,
 01/08  13:00:00,6.501389806,0.775845787,2.673972904,0,2.53730354,0,0.044028425,0.044028425,0.044028425,0.046711238,0.008392148,0.060159692,0.266919222,0.339105063,
 01/08  14:00:00,5.957334977,0.744880158,2.409315205,0,2.29420526,0,0.039810075,0.039810075,0.039810075,0.046711238,0.008392148,0.058251604,0.276149139,0.305035955,
 01/08  15:00:00,5.665184519,0.729169069,2.265367173,0,2.153623434,0,0.037370636,0.037370636,0.037370636,0.049169738,0.008833842,0.055210717,0.291698638,0.276355496,
 01/08  16:00:00,5.829602302,0.769814551,2.323768842,0,2.184282991,0,0.037902655,0.037902655,0.037902655,0.06146218,0.011042304,0.057610112,0.307913357,0.283353943,
 01/08  17:00:00,6.762288126,0.934172799,2.682005451,0,2.464687348,0,0.042768356,0.042768356,0.042768356,0.103256447,0.018551069,0.067102408,0.364207536,0.327756983,
 01/08  18:00:00,10.41935657,1.24962335,4.278008541,0,3.934013473,0,0.06826476,0.06826476,0.06826476,0.191761982,0.034451986,0.084249012,0.44245395,0.41791166,
 01/08  19:00:00,8.67333652,1.492756505,3.201674734,0,2.924583693,0,0.050748683,0.050748683,0.050748683,0.285184488,0.051236287,0.085283318,0.480371446,0.499402281,
 01/08  20:00:00,8.395787135,1.501796939,2.988558633,0,2.828756678,0,0.04908585,0.04908585,0.04908585,0.302393901,0.054328133,0.076857507,0.495837794,0.512763754,
 01/08  21:00:00,8.1470209,1.414963602,2.904149429,0,2.794947342,0,0.048499175,0.048499175,0.048499175,0.260599634,0.046819369,0.067159962,0.512884037,0.468471425,
 01/08  22:00:00,8.058882941,1.288874881,2.944184997,0,2.857999133,0,0.049593278,0.049593278,0.049593278,0.218805337,0.039310599,0.060018069,0.500910091,0.409707507,
 01/08  23:00:00,7.982200648,1.066528446,3.071120319,0,3.00881184,0,0.052210248,0.052210248,0.052210248,0.164718628,0.029593373,0.051323808,0.43347349,0.324678899,
 01/08  24:00:00,7.9390052,0.845952857,3.211072015,0,3.163019688,0,0.054886131,0.054886131,0.054886131,0.113090389,0.020317836,0.044213625,0.376680397,0.226234478,
 01/09  01:00:00,8.281465883,0.600669704,3.556942833,0,3.520747658,0,0.061093587,0.061093587,0.061093587,0.05900368,0.01060061,0.038648574,0.311572063,0.10922119,
 01/09  02:00:00,8.66163695,0.505194103,3.815124909,0,3.780626481,0,0.06560312,0.06560312,0.06560312,0.034418826,0.006183691,0.036403781,0.286875799,0.065178886,
 01/09  03:00:00,9.270984359,0.483485669,4.1269762,0,4.100111115,0,0.07114696,0.07114696,0.07114696,0.024584869,0.004416921,0.034419002,0.283549703,0.054838214,
 01/09  04:00:00,9.653367845,0.485587794,4.314703,0,4.288112137,0,0.074409238,0.074409238,0.074409238,0.024584869,0.004416921,0.033177023,0.279558387,0.058911355,
 01/09  05:00:00,9.780590146,0.511849389,4.372233293,0,4.338963151,0,0.075291628,0.075291628,0.075291628,0.024584869,0.004416921,0.033669607,0.268998032,0.094358332,
 01/09  06:00:00,9.985744225,0.705497763,4.366517192,0,4.323720784,0,0.075027135,0.075027135,0.075027135,0.024584869,0.004416921,0.035745107,0.300180184,0.255013547,
 01/09  07:00:00,10.13522446,1.091453671,4.223817361,0,4.148217602,0,0.071981726,0.071981726,0.071981726,0.05654521,0.010158921,0.042257835,0.346828683,0.553151297,
 01/09  08:00:00,10.22889555,1.272288267,4.152282634,0,4.038209504,0,0.070072816,0.070072816,0.070072816,0.11554889,0.020759531,0.051056811,0.368531461,0.620788758,
 01/09  09:00:00,9.416884749,1.154843232,3.842470503,0,3.724926839,0,0.064636595,0.064636595,0.064636595,0.110631919,0.019876147,0.058654261,0.311572063,0.578942246,
 01/09  10:00:00,7.203057295,0.955185996,2.913841681,0,2.795030401,0,0.048500617,0.048500617,0.048500617,0.05654521,0.010158921,0.061620214,0.265173021,0.502658014,
 01/09  11:00:00,6.102361668,0.86071595,2.422135827,0,2.314735428,0,0.040166324,0.040166324,0.040166324,0.046711238,0.008392148,0.057762654,0.271409451,0.425744135,
 01/09  12:00:00,4.997565867,0.787082906,1.927489295,0,1.805294451,0,0.031326276,0.031326276,0.031326276,0.046711238,0.008392148,0.057124397,0.271492604,0.361506243,
 01/09  13:00:00,4.13247896,0.72711644,1.54407514,0,1.407405776,0,0.024421934,0.024421934,0.024421934,0.046711238,0.008392148,0.058593194,0.266919222,0.311548705,
 01/09  14:00:00,4.053546831,0.70408464,1.502182139,0,1.387072194,0,0.024069097,0.024069097,0.024069097,0.046711238,0.008392148,0.056748042,0.276149139,0.281484977,
 01/09  15:00:00,3.713312727,0.690112719,1.333847538,0,1.222103799,0,0.021206491,0.021206491,0.021206491,0.049169738,0.008833842,0.05392698,0.291698638,0.254747028,
 01/09  16:00:00,3.762637819,0.729552732,1.336710897,0,1.197225045,0,0.020774784,0.020774784,0.020774784,0.06146218,0.011042304,0.056406952,0.307913357,0.261423153,
 01/09  17:00:00,4.47323344,0.885848903,1.590672629,0,1.373354527,0,0.023831062,0.023831062,0.023831062,0.103256447,0.018551069,0.065849143,0.364207536,0.299623647,
 01/09  18:00:00,7.613870895,1.189978112,2.940374103,0,2.596379035,0,0.0451942,0.0451942,0.0451942,0.191761982,0.034451986,0.082889127,0.44245395,0.382696867,
 01/09  19:00:00,5.996924925,1.421902202,1.932779607,0,1.655688566,0,0.028756678,0.028756678,0.028756678,0.285184488,0.051236287,0.083492295,0.480371446,0.452331006,
 01/09  20:00:00,5.563157917,1.423270019,1.647447484,0,1.48764553,0,0.02581429,0.02581429,0.02581429,0.302393901,0.054328133,0.074792186,0.495837794,0.459573715,
 01/09  21:00:00,5.368348734,1.339657816,1.587648106,0,1.478446018,0,0.025654656,0.025654656,0.025654656,0.260599634,0.046819369,0.065329786,0.512884037,0.417840335,
 01/09  22:00:00,5.382713074,1.223402098,1.672694368,0,1.586508504,0,0.027529805,0.027529805,0.027529805,0.218805337,0.039310599,0.058492662,0.500910091,0.367823604,
 01/09  23:00:00,5.341576385,1.009998803,1.812350621,0,1.750042141,0,0.030367513,0.030367513,0.030367513,0.164718628,0.029593373,0.05029679,0.43347349,0.291019008,
 01/09  24:00:00,5.362324006,0.802635549,1.976829114,0,1.928776788,0,0.033468997,0.033468997,0.033468997,0.113090389,0.020317836,0.043586942,0.376680397,0.204960989,
 01/10  01:00:00,5.528472927,0.577713385,2.226552799,0,2.190357624,0,0.038008064,0.038008064,0.038008064,0.05900368,0.01060061,0.038648574,0.311572063,0.109350393,
 01/10  02:00:00,5.663416536,0.480113993,2.366266611,0,2.331768183,0,0.040461884,0.040461884,0.040461884,0.034418826,0.006183691,0.036403781,0.286875799,0.065240013,
 01/10  03:00:00,5.713775138,0.453702249,2.408005812,0,2.381140728,0,0.041318618,0.041318618,0.041318618,0.024584869,0.004416921,0.034419002,0.283549703,0.054883136,
 01/10  04:00:00,5.874487101,0.453951871,2.488611328,0,2.462020465,0,0.042722079,0.042722079,0.042722079,0.024584869,0.004416921,0.033177023,0.279558387,0.058962591,
 01/10  05:00:00,5.95095338,0.479841641,2.521588605,0,2.488318463,0,0.043178414,0.043178414,0.043178414,0.024584869,0.004416921,0.033669607,0.268998032,0.094463797,
 01/10  06:00:00,6.260808873,0.674609213,2.566349756,0,2.523553348,0,0.043789825,0.043789825,0.043789825,0.024584869,0.004416921,0.035745107,0.300180184,0.255362306,
 01/10  07:00:00,6.456025362,1.061397204,2.445532437,0,2.369932679,0,0.041124131,0.041124131,0.041124131,0.05654521,0.010158921,0.042257835,0.346828683,0.553952424,
 01/10  08:00:00,6.889084721,1.245181485,2.537949556,0,2.423876426,0,0.042060187,0.042060187,0.042060187,0.11554889,0.020759531,0.051056811,0.368531461,0.621694606,
 01/10  09:00:00,6.245331777,1.129084399,2.30947526,0,2.191931597,0,0.038035377,0.038035377,0.038035377,0.110631919,0.019876147,0.058654261,0.311572063,0.579784632,
 01/10  10:00:00,5.299563623,0.939946262,1.993665671,0,1.874854391,0,0.032533311,0.032533311,0.032533311,0.05654521,0.010158921,0.061620214,0.265173021,0.503385585,
 01/10  11:00:00,5.675468083,0.857742853,2.215552669,0,2.10815227,0,0.0365816,0.0365816,0.0365816,0.046711238,0.008392148,0.057762654,0.271409451,0.426355762,
 01/10  12:00:00,5.458094816,0.79145421,2.14978213,0,2.027587286,0,0.035183601,0.035183601,0.035183601,0.046711238,0.008392148,0.057124397,0.271492604,0.362020223,
 01/10  13:00:00,5.563404517,0.739549416,2.235329012,0,2.098659647,0,0.03641688,0.03641688,0.03641688,0.046711238,0.008392148,0.058593194,0.266919222,0.311986735,
 01/10  14:00:00,5.664205364,0.717978013,2.280311059,0,2.165201114,0,0.037571537,0.037571537,0.037571537,0.046711238,0.008392148,0.056748042,0.276149139,0.281875909,
 01/10  15:00:00,5.761794124,0.707637128,2.323565002,0,2.211821263,0,0.038380511,0.038380511,0.038380511,0.049169738,0.008833842,0.05392698,0.291698638,0.255097418,
 01/10  16:00:00,5.702381376,0.746175117,2.273878262,0,2.134392411,0,0.037036931,0.037036931,0.037036931,0.06146218,0.011042304,0.056406952,0.307913357,0.261783391,
 01/10  17:00:00,6.160657081,0.900413027,2.405883533,0,2.188565431,0,0.037976965,0.037976965,0.037976965,0.103256447,0.018551069,0.065849143,0.364207536,0.300041867,
 01/10  18:00:00,9.1047877,1.202881925,3.660838865,0,3.316843797,0,0.057555356,0.057555356,0.057555356,0.191761982,0.034451986,0.082889127,0.44245395,0.383239524,
 01/10  19:00:00,7.356875383,1.433918855,2.58968771,0,2.312596669,0,0.040129211,0.040129211,0.040129211,0.285184488,0.051236287,0.083492295,0.480371446,0.452975127,
 01/10  20:00:00,6.6976746,1.43343016,2.195364211,0,2.035562257,0,0.035321986,0.035321986,0.035321986,0.302393901,0.054328133,0.074792186,0.495837794,0.46022616,
 01/10  21:00:00,6.689268582,1.351320471,2.225669845,0,2.116467758,0,0.036725894,0.036725894,0.036725894,0.260599634,0.046819369,0.065329786,0.512884037,0.418431751,
 01/10  22:00:00,6.643398864,1.234486849,2.281644721,0,2.195458856,0,0.038096583,0.038096583,0.038096583,0.218805337,0.039310599,0.058492662,0.500910091,0.368341577,
 01/10  23:00:00,6.627766975,1.021182491,2.433681651,0,2.371373171,0,0.041149127,0.041149127,0.041149127,0.164718628,0.029593373,0.05029679,0.43347349,0.291421083,
 01/10  24:00:00,6.7765086,0.814762714,2.660073877,0,2.61202155,0,0.045324965,0.045324965,0.045324965,0.113090389,0.020317836,0.043586942,0.376680397,0.205232185,
 01/11  01:00:00,6.937686429,0.589652573,2.907466673,0,2.871271498,0,0.049823586,0.049823586,0.049823586,0.05900368,0.01060061,0.038648574,0.311572063,0.109474059,
 01/11  02:00:00,7.115993548,0.492352165,3.068166511,0,3.033668083,0,0.052641564,0.052641564,0.052641564,0.034418826,0.006183691,0.036403781,0.286875799,0.065298503,
 01/11  03:00:00,7.333356077,0.467325394,3.190614447,0,3.163749362,0,0.054898793,0.054898793,0.054898793,0.024584869,0.004416921,0.034419002,0.283549703,0.054926106,
 01/11  04:00:00,7.545235075,0.468010049,3.295942469,0,3.269351607,0,0.05673125,0.05673125,0.05673125,0.024584869,0.004416921,0.033177023,0.279558387,0.059011598,
 01/11  05:00:00,7.775789902,0.495243313,3.403354827,0,3.370084685,0,0.058479216,0.058479216,0.058479216,0.024584869,0.004416921,0.033669607,0.268998032,0.094564668,
 01/11  06:00:00,8.20787852,0.691266548,3.507070209,0,3.464273801,0,0.060113627,0.060113627,0.060113627,0.024584869,0.004416921,0.035745107,0.300180184,0.25569584,
 01/11  07:00:00,8.393135201,1.078399924,3.381231007,0,3.305631248,0,0.057360791,0.057360791,0.057360791,0.05654521,0.010158921,0.042257835,0.346828683,0.554718484,
 01/11  08:00:00,8.443739683,1.259076529,3.288786234,0,3.174713104,0,0.055089041,0.055089041,0.055089041,0.11554889,0.020759531,0.051056811,0.368531461,0.622560796,
 01/11  09:00:00,7.535032378,1.140697577,2.932307477,0,2.814763814,0,0.04884304,0.04884304,0.04884304,0.110631919,0.019876147,0.058654261,0.311572063,0.580590148,
 01/11  10:00:00,6.723419884,0.952575493,2.681378924,0,2.562567644,0,0.044466819,0.044466819,0.044466819,0.05654521,0.010158921,0.061620214,0.265173021,0.504081309,
 01/11  11:00:00,6.378263401,0.864215897,2.554881527,0,2.447481128,0,0.042469786,0.042469786,0.042469786,0.046711238,0.008392148,0.057762654,0.271409451,0.42694062,
 01/11  12:00:00,6.230557317,0.79841883,2.522821356,0,2.400626512,0,0.041656744,0.041656744,0.041656744,0.046711238,0.008392148,0.057124397,0.271492604,0.3625117,
 01/11  13:00:00,5.972369768,0.743394024,2.432750708,0,2.296081344,0,0.03984263,0.03984263,0.03984263,0.046711238,0.008392148,0.058593194,0.266919222,0.312405593,
 01/11  14:00:00,4.772107215,0.710868264,1.849042212,0,1.733932268,0,0.030087968,0.030087968,0.030087968,0.046711238,0.008392148,0.056748042,0.276149139,0.28224973,
 01/11  15:00:00,4.120790737,0.694209205,1.530421734,0,1.418677995,0,0.024617535,0.024617535,0.024617535,0.049169738,0.008833842,0.05392698,0.291698638,0.255432471,
 01/11  16:00:00,4.366713932,0.735316837,1.628277802,0,1.488791951,0,0.025834183,0.025834183,0.025834183,0.06146218,0.011042304,0.056406952,0.307913357,0.26212786,
 01/11  17:00:00,5.090416079,0.891835383,1.888518185,0,1.671200083,0,0.028999411,0.028999411,0.028999411,0.103256447,0.018551069,0.065849143,0.364207536,0.300441778,
 01/11  18:00:00,8.889312879,1.201625829,3.556391998,0,3.21239693,0,0.055780359,0.055780359,0.055780359,0.191761982,0.034451986,0.082889127,0.44245395,0.383758425,
 01/11  19:00:00,7.03295376,1.43181915,2.432850148,0,2.155759107,0,0.037413613,0.037413613,0.037413613,0.285184488,0.051236287,0.083492295,0.480371446,0.45359102,
 01/11  20:00:00,6.606911806,1.433287738,2.151203471,0,1.991401516,0,0.034555689,0.034555689,0.034555689,0.302393901,0.054328133,0.074792186,0.495837794,0.460850035,
 01/11  21:00:00,6.486170813,1.350178236,2.127253718,0,2.018051631,0,0.035018134,0.035018134,0.035018134,0.260599634,0.046819369,0.065329786,0.512884037,0.418997276,
 01/11  22:00:00,6.711135758,1.235545978,2.314137849,0,2.227951985,0,0.038660419,0.038660419,0.038660419,0.218805337,0.039310599,0.058492662,0.500910091,0.368836871,
 01/11  23:00:00,6.792375506,1.022944019,2.513039571,0,2.450731092,0,0.042526181,0.042526181,0.042526181,0.164718628,0.029593373,0.05029679,0.43347349,0.291805557,
 01/11  24:00:00,6.849508571,0.815631986,2.695224307,0,2.647171981,0,0.045934911,0.045934911,0.045934911,0.113090389,0.020317836,0.043586942,0.376680397,0.205491512,
 01/12  01:00:00,7.007660178,0.59035642,2.941222992,0,2.905027816,0,0.050409341,0.050409341,0.050409341,0.05900368,0.01060061,0.038648574,0.311572063,0.109592152,
 01/12  02:00:00,7.359050821,0.494445601,3.185591999,0,3.151093572,0,0.054679184,0.054679184,0.054679184,0.034418826,0.006183691,0.036403781,0.286875799,0.06535432,
 01/12  03:00:00,7.56091168,0.469274153,3.30055623,0,3.273691146,0,0.056806552,0.056806552,0.056806552,0.024584869,0.004416921,0.034419002,0.283549703,0.054967106,
 01/12  04:00:00,7.659006567,0.469010399,3.35089763,0,3.324306767,0,0.057684857,0.057684857,0.057684857,0.024584869,0.004416921,0.033177023,0.279558387,0.059058341,
 01/12  05:00:00,7.691421373,0.494631277,3.362538965,0,3.329268822,0,0.05777096,0.05777096,0.05777096,0.024584869,0.004416921,0.033669607,0.268998032,0.094660887,
 01/12  06:00:00,7.833167167,0.688439996,3.325844863,0,3.283048455,0,0.056968924,0.056968924,0.056968924,0.024584869,0.004416921,0.035745107,0.300180184,0.256013991,
 01/12  07:00:00,8.067515549,1.076394164,3.223528839,0,3.147929081,0,0.054624272,0.054624272,0.054624272,0.05654521,0.010158921,0.042257835,0.346828683,0.555449243,
