Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 01/07  03:00:00,36.64143408,1.273936034,16.62277987,0,16.59134433,0,0.494892276,0.494892276,0.494892276,0.103204501,0.023328353,0.08649659,0.455667575,0.087576738,
 01/07  04:00:00,36.97516582,1.267998067,16.79303434,0,16.7620413,0,0.499986723,0.499986723,0.499986723,0.103204501,0.023328353,0.076345607,0.449253486,0.093109396,
 01/07  05:00:00,36.44597953,1.31439899,16.51854241,0,16.48872014,0,0.491846718,0.491846718,0.491846718,0.103204501,0.023328353,0.089962105,0.432282875,0.151004437,
 01/07  06:00:00,36.88991942,1.631580043,16.54903863,0,16.51575937,0,0.492673396,0.492673396,0.492673396,0.103204501,0.023328353,0.106595392,0.482392946,0.400615455,
 01/07  07:00:00,37.76999735,2.407139592,16.45322167,0,16.41477075,0,0.489669309,0.489669309,0.489669309,0.23737031,0.05365521,0.177474276,0.557357611,0.868842877,
 01/07  08:00:00,41.23021695,3.053960137,17.58928571,0,17.54842874,0,0.523505763,0.523505763,0.523505763,0.485061124,0.109643267,0.281086459,0.59223422,1.002159304,
 01/07  09:00:00,38.83961846,2.925752365,16.51845835,0,16.48391614,0,0.491781151,0.491781151,0.491781151,0.464420241,0.1049776,0.366050484,0.500699825,0.975053063,
 01/07  10:00:00,37.68290706,2.550880631,16.26900502,0,16.2396068,0,0.4845785,0.4845785,0.4845785,0.23737031,0.05365521,0.452517545,0.42613604,0.873853026,
 01/07  11:00:00,39.31937913,2.435956597,17.11568003,0,17.08559042,0,0.509799552,0.509799552,0.509799552,0.19608855,0.044323876,0.476182943,0.436158054,0.750633621,
 01/07  12:00:00,37.34956603,2.3183574,16.21920752,0,16.18910868,0,0.483072098,0.483072098,0.483072098,0.19608855,0.044323876,0.496972028,0.436291681,0.638839166,
 01/07  13:00:00,35.12398305,2.180446024,15.23078719,0,15.20119538,0,0.453594628,0.453594628,0.453594628,0.19608855,0.044323876,0.481415945,0.428942204,0.55331082,
 01/07  14:00:00,34.16548861,2.0858257,14.83214666,0,14.80153158,0,0.441659517,0.441659517,0.441659517,0.19608855,0.044323876,0.436818903,0.443774785,0.500390068,
 01/07  15:00:00,33.79854502,2.034019138,14.68088001,0,14.64854105,0,0.437091326,0.437091326,0.437091326,0.206409052,0.046656695,0.40200209,0.468763007,0.450326968,
 01/07  16:00:00,33.8438346,2.136476671,14.60705672,0,14.57292013,0,0.43483412,0.43483412,0.43483412,0.25801119,0.058320876,0.411726406,0.494820243,0.455993836,
 01/07  17:00:00,34.5406325,2.563852358,14.56483571,0,14.52445811,0,0.433395881,0.433395881,0.433395881,0.43345886,0.097979086,0.470575106,0.585285624,0.520387801,
 01/07  18:00:00,36.84749606,3.391946471,14.94740927,0,14.89835693,0,0.444577588,0.444577588,0.444577588,0.804995078,0.181961143,0.578065906,0.711028494,0.648548261,
 01/07  19:00:00,36.53154834,4.014607048,14.2675118,0,14.21425576,0,0.424222975,0.424222975,0.424222975,1.197172179,0.270608895,0.522761394,0.77196234,0.775109265,
 01/07  20:00:00,36.18708793,4.022255493,14.09213315,0,14.03716244,0,0.418996469,0.418996469,0.418996469,1.269415322,0.286938743,0.425376441,0.796816935,0.801941582,
 01/07  21:00:00,38.28144935,3.756769323,15.33422278,0,15.27736226,0,0.456041963,0.456041963,0.456041963,1.093967652,0.247280533,0.379510475,0.82421044,0.73298826,
 01/07  22:00:00,37.40504707,3.406609047,15.20328574,0,15.1477527,0,0.452224781,0.452224781,0.452224781,0.918519984,0.207622353,0.359614732,0.804968173,0.640889025,
 01/07  23:00:00,39.62264808,2.855048296,16.74338513,0,16.69532841,0,0.498454894,0.498454894,0.498454894,0.691470175,0.156299962,0.289154633,0.696596794,0.500301837,
 01/07  24:00:00,40.6770168,2.274078586,17.74017785,0,17.69841745,0,0.528447924,0.528447924,0.528447924,0.474740745,0.107310419,0.191618322,0.605329652,0.343861524,
 01/08  01:00:00,40.49332518,1.669772783,18.15387005,0,18.11932784,0,0.54104622,0.54104622,0.54104622,0.247690814,0.055988057,0.122837148,0.500699825,0.178740719,
 01/08  02:00:00,40.66626358,1.420758709,18.44343439,0,18.41163011,0,0.549768684,0.549768684,0.549768684,0.144486287,0.032659695,0.102975686,0.461012649,0.107085709,
 01/08  03:00:00,41.01889581,1.335961421,18.68722802,0,18.65579248,0,0.557072289,0.557072289,0.557072289,0.103204501,0.023328353,0.08649659,0.455667575,0.087422113,
 01/08  04:00:00,40.37973344,1.316324709,18.3984384,0,18.36744536,0,0.548464341,0.548464341,0.548464341,0.103204501,0.023328353,0.076345607,0.449253486,0.09295842,
 01/08  05:00:00,40.65001053,1.373497691,18.50231137,0,18.47248909,0,0.55097818,0.55097818,0.55097818,0.103204501,0.023328353,0.089962105,0.432282875,0.150971676,
 01/08  06:00:00,41.4340667,1.696346936,18.69213048,0,18.65885122,0,0.557072289,0.557072289,0.557072289,0.103204501,0.023328353,0.106595392,0.482392946,0.400983455,
 01/08  07:00:00,42.51969978,2.475676264,18.69270008,0,18.65424916,0,0.557072289,0.557072289,0.557072289,0.23737031,0.05365521,0.177474276,0.557357611,0.869976569,
 01/08  08:00:00,43.70686337,3.088895666,18.75979137,0,18.7189344,0,0.557072289,0.557072289,0.557072289,0.485061124,0.109643267,0.281086459,0.59223422,1.003528307,
 01/08  09:00:00,43.93874487,2.992448787,18.93673664,0,18.90219443,0,0.557072289,0.557072289,0.557072289,0.464420241,0.1049776,0.366050484,0.500699825,0.976458348,
 01/08  10:00:00,43.27093697,2.624600817,18.9174192,0,18.88802098,0,0.557072289,0.557072289,0.557072289,0.23737031,0.05365521,0.452517545,0.42613604,0.875079424,
 01/08  11:00:00,43.01355998,2.482254157,18.87165875,0,18.84156913,0,0.555108173,0.555108173,0.555108173,0.19608855,0.044323876,0.476182943,0.436158054,0.75162256,
 01/08  12:00:00,35.49928583,2.292863361,15.3465027,0,15.31640387,0,0.456613254,0.456613254,0.456613254,0.19608855,0.044323876,0.496972028,0.436291681,0.639803972,
 01/08  13:00:00,32.57883832,2.145818749,14.02874748,0,13.99915567,0,0.418115283,0.418115283,0.418115283,0.19608855,0.044323876,0.481415945,0.428942204,0.554162891,
 01/08  14:00:00,30.63166919,2.037197488,13.16360245,0,13.13298738,0,0.392291918,0.392291918,0.392291918,0.19608855,0.044323876,0.436818903,0.443774785,0.501129455,
 01/08  15:00:00,28.09966353,1.954804543,11.99085539,0,11.95851643,0,0.357218773,0.357218773,0.357218773,0.206409052,0.046656695,0.40200209,0.468763007,0.450984927,
 01/08  16:00:00,27.25490727,2.044724073,11.49708827,0,11.46295167,0,0.342421514,0.342421514,0.342421514,0.25801119,0.058320876,0.411726406,0.494820243,0.456653844,
 01/08  17:00:00,30.46570018,2.5075966,12.64090162,0,12.60052401,0,0.376459758,0.376459758,0.376459758,0.43345886,0.097979086,0.470575106,0.585285624,0.521068165,
 01/08  18:00:00,34.21692563,3.356278132,13.70469197,0,13.65563963,0,0.408088427,0.408088427,0.408088427,0.804995078,0.181961143,0.578065906,0.711028494,0.649369083,
 01/08  19:00:00,36.11985015,4.010421555,14.07154901,0,14.01829297,0,0.419027268,0.419027268,0.419027268,1.197172179,0.270608895,0.522761394,0.77196234,0.77611948,
 01/08  20:00:00,38.57151962,4.057456235,15.21539602,0,15.16042532,0,0.453231535,0.453231535,0.453231535,1.269415322,0.286938743,0.425376441,0.796816935,0.802907258,
 01/08  21:00:00,37.89910846,3.752954408,15.15204269,0,15.09518217,0,0.45132003,0.45132003,0.45132003,1.093967652,0.247280533,0.379510475,0.82421044,0.733895278,
 01/08  22:00:00,38.01385438,3.416635943,15.48883346,0,15.43330042,0,0.461453104,0.461453104,0.461453104,0.918519984,0.207622353,0.359614732,0.804968173,0.641687597,
 01/08  23:00:00,37.82997265,2.83104684,15.89594785,0,15.84789112,0,0.473855091,0.473855091,0.473855091,0.691470175,0.156299962,0.289154633,0.696596794,0.500900184,
 01/08  24:00:00,37.41872302,2.229177037,16.20140033,0,16.15963993,0,0.483168861,0.483168861,0.483168861,0.474740745,0.107310419,0.191618322,0.605329652,0.344239038,
 01/09  01:00:00,39.4600454,1.636035349,17.67820324,0,17.64366102,0,0.527533081,0.527533081,0.527533081,0.247690814,0.055988057,0.115167851,0.500699825,0.166185722,
 01/09  02:00:00,40.74212928,1.411420028,18.48536389,0,18.4535596,0,0.551752103,0.551752103,0.551752103,0.144486287,0.032659695,0.098370824,0.461012649,0.10036847,
 01/09  03:00:00,41.23153342,1.327946146,18.79907768,0,18.76764215,0,0.557072289,0.557072289,0.557072289,0.103204501,0.023328353,0.083450145,0.455667575,0.082453282,
 01/09  04:00:00,41.50284371,1.318019864,18.94703052,0,18.91603748,0,0.557072289,0.557072289,0.557072289,0.103204501,0.023328353,0.074752636,0.449253486,0.0876386,
 01/09  05:00:00,41.67834853,1.365702928,19.01279476,0,18.98297249,0,0.557072289,0.557072289,0.557072289,0.103204501,0.023328353,0.086845757,0.432282875,0.140199152,
 01/09  06:00:00,42.12308303,1.660822607,19.05679055,0,19.02351129,0,0.557072289,0.557072289,0.557072289,0.103204501,0.023328353,0.101815918,0.482392946,0.370238601,
 01/09  07:00:00,43.20828895,2.39295427,19.08455388,0,19.04610296,0,0.557072289,0.557072289,0.557072289,0.23737031,0.05365521,0.165077845,0.557357611,0.799651006,
 01/09  08:00:00,44.23891712,2.978601594,19.09330941,0,19.05245243,0,0.557072289,0.557072289,0.557072289,0.485061124,0.109643267,0.256398204,0.59223422,0.917922491,
 01/09  09:00:00,43.21112883,2.859947369,18.66578435,0,18.63124214,0,0.551950112,0.551950112,0.551950112,0.464420241,0.1049776,0.328206966,0.500699825,0.886922624,
 01/09  10:00:00,32.47861361,2.346800218,13.90075535,0,13.87135713,0,0.414186012,0.414186012,0.414186012,0.23737031,0.05365521,0.399981311,0.42613604,0.792701336,
 01/09  11:00:00,30.30768686,2.183295161,12.95126828,0,12.92117866,0,0.386197868,0.386197868,0.386197868,0.19608855,0.044323876,0.416780676,0.436158054,0.680976136,
 01/09  12:00:00,23.84771728,2.012332352,9.932596496,0,9.902497662,0,0.295950507,0.295950507,0.295950507,0.19608855,0.044323876,0.435735142,0.436291681,0.581172594,
 01/09  13:00:00,18.79303046,1.847383675,7.600767398,0,7.571175589,0,0.226237382,0.226237382,0.226237382,0.19608855,0.044323876,0.425637022,0.428942204,0.50338464,
 01/09  14:00:00,18.45745027,1.772888303,7.488278998,0,7.457663921,0,0.222821879,0.222821879,0.222821879,0.19608855,0.044323876,0.385966199,0.443774785,0.457143013,
 01/09  15:00:00,16.90724047,1.713509586,6.771903248,0,6.739564287,0,0.201359668,0.201359668,0.201359668,0.206409052,0.046656695,0.356355589,0.468763007,0.411195576,
 01/09  16:00:00,16.17920484,1.807642198,6.330847017,0,6.296710423,0,0.188120652,0.188120652,0.188120652,0.25801119,0.058320876,0.368490937,0.494820243,0.4171083,
 01/09  17:00:00,18.80525767,2.254640706,7.20186346,0,7.161485852,0,0.213957738,0.213957738,0.213957738,0.43345886,0.097979086,0.428670867,0.585285624,0.472518531,
 01/09  18:00:00,23.66017686,3.109739848,8.790537584,0,8.741485242,0,0.261202494,0.261202494,0.261202494,0.804995078,0.181961143,0.536821988,0.711028494,0.590960652,
 01/09  19:00:00,23.90022118,3.724390064,8.380047334,0,8.326791297,0,0.248838793,0.248838793,0.248838793,1.197172179,0.270608895,0.482732692,0.77196234,0.700305165,
 01/09  20:00:00,25.09684374,3.744797326,8.93609415,0,8.881123447,0,0.265411196,0.265411196,0.265411196,1.269415322,0.286938743,0.385424228,0.796816935,0.718020901,
 01/09  21:00:00,25.15121977,3.453760159,9.214480642,0,9.15762012,0,0.273684783,0.273684783,0.273684783,1.093967652,0.247280533,0.338845877,0.82421044,0.653000873,
 01/09  22:00:00,26.00556757,3.1399174,9.894912339,0,9.8393793,0,0.294058208,0.294058208,0.294058208,0.918519984,0.207622353,0.318073398,0.804968173,0.573905284,
 01/09  23:00:00,26.27859092,2.583364655,10.50277294,0,10.45471621,0,0.3124081,0.3124081,0.3124081,0.691470175,0.156299962,0.256145886,0.696596794,0.447673737,
 01/09  24:00:00,26.27396958,2.021594747,10.97654839,0,10.93478799,0,0.3267211,0.3267211,0.3267211,0.474740745,0.107310419,0.173494336,0.605329652,0.311228494,
 01/10  01:00:00,27.51232803,1.467775345,12.04169817,0,12.00715595,0,0.358717338,0.358717338,0.358717338,0.247690814,0.055988057,0.115167851,0.500699825,0.16674146,
 01/10  02:00:00,27.77439341,1.228636911,12.36775074,0,12.33594646,0,0.368509947,0.368509947,0.368509947,0.144486287,0.032659695,0.098370824,0.461012649,0.100827508,
 01/10  03:00:00,27.50676944,1.138295291,12.31668312,0,12.28524759,0,0.366964287,0.366964287,0.366964287,0.103204501,0.023328353,0.083450145,0.455667575,0.082910429,
 01/10  04:00:00,28.05247243,1.136390782,12.58584022,0,12.55484718,0,0.374951757,0.374951757,0.374951757,0.103204501,0.023328353,0.074752636,0.449253486,0.088130049,
 01/10  05:00:00,27.8773342,1.181089333,12.48240565,0,12.45258338,0,0.371864785,0.371864785,0.371864785,0.103204501,0.023328353,0.086845757,0.432282875,0.140793062,
 01/10  06:00:00,29.1898583,1.48987966,12.93346511,0,12.90018585,0,0.385195322,0.385195322,0.385195322,0.103204501,0.023328353,0.101815918,0.482392946,0.37117262,
 01/10  07:00:00,29.46401009,2.211819891,12.57702422,0,12.53857331,0,0.37437723,0.37437723,0.37437723,0.23737031,0.05365521,0.165077845,0.557357611,0.801211686,
 01/10  08:00:00,32.12642978,2.820807458,13.3552728,0,13.31441583,0,0.397532293,0.397532293,0.397532293,0.485061124,0.109643267,0.256398204,0.59223422,0.91966835,
 01/10  09:00:00,29.10649065,2.667025178,12.00185453,0,11.96731231,0,0.357331332,0.357331332,0.357331332,0.464420241,0.1049776,0.328206966,0.500699825,0.888619214,
 01/10  10:00:00,27.27805915,2.274903102,11.44641497,0,11.41701675,0,0.340860484,0.340860484,0.340860484,0.23737031,0.05365521,0.399981311,0.42613604,0.794129748,
 01/10  11:00:00,28.44079467,2.157680239,12.07072369,0,12.04063407,0,0.359468505,0.359468505,0.359468505,0.19608855,0.044323876,0.416780676,0.436158054,0.682090577,
 01/10  12:00:00,25.22666685,2.032320996,10.58340031,0,10.55330147,0,0.315068276,0.315068276,0.315068276,0.19608855,0.044323876,0.435735142,0.436291681,0.582043471,
 01/10  13:00:00,25.4906812,1.942158274,10.76101851,0,10.73142671,0,0.320362017,0.320362017,0.320362017,0.19608855,0.044323876,0.425637022,0.428942204,0.504034605,
 01/10  14:00:00,26.13622645,1.881390579,11.11146647,0,11.08085139,0,0.3307882,0.3307882,0.3307882,0.19608855,0.044323876,0.385966199,0.443774785,0.457678969,
 01/10  15:00:00,27.15009278,1.858041625,11.60490096,0,11.572562,0,0.345467952,0.345467952,0.345467952,0.206409052,0.046656695,0.356355589,0.468763007,0.411619331,
 01/10  16:00:00,28.00382596,1.974434707,11.91013972,0,11.87600313,0,0.354535051,0.354535051,0.354535051,0.25801119,0.058320876,0.368490937,0.494820243,0.41748641,
 01/10  17:00:00,29.12111412,2.40023564,12.06925473,0,12.02887712,0,0.359117397,0.359117397,0.359117397,0.43345886,0.097979086,0.428670867,0.585285624,0.472953806,
 01/10  18:00:00,29.93381626,3.198655289,11.75060959,0,11.70155725,0,0.349395808,0.349395808,0.349395808,0.804995078,0.181961143,0.536821988,0.711028494,0.591682778,
 01/10  19:00:00,31.21821403,3.828180498,11.83272814,0,11.7794721,0,0.35178573,0.35178573,0.35178573,1.197172179,0.270608895,0.482732692,0.77196234,0.701148661,
 01/10  20:00:00,30.22182163,3.817712025,11.35403585,0,11.29906515,0,0.337471124,0.337471124,0.337471124,1.269415322,0.286938743,0.385424228,0.796816935,0.718875672,
 01/10  21:00:00,31.81435405,3.548290594,12.35816067,0,12.30130015,0,0.36743271,0.36743271,0.36743271,1.093967652,0.247280533,0.338845877,0.82421044,0.653783382,
 01/10  22:00:00,31.79224274,3.22197569,12.62511469,0,12.56958165,0,0.375462268,0.375462268,0.375462268,0.918519984,0.207622353,0.318073398,0.804968173,0.574559514,
 01/10  23:00:00,32.11567847,2.665995666,13.25677532,0,13.20871859,0,0.394558691,0.394558691,0.394558691,0.691470175,0.156299962,0.256145886,0.696596794,0.448154158,
 01/10  24:00:00,32.78001191,2.113471093,14.04622508,0,14.00446468,0,0.4183253,0.4183253,0.4183253,0.474740745,0.107310419,0.173494336,0.605329652,0.311500641,
 01/11  01:00:00,33.33707985,1.549816689,14.78999786,0,14.75545564,0,0.440754371,0.440754371,0.440754371,0.247690814,0.055988057,0.115167851,0.500699825,0.166745772,
 01/11  02:00:00,33.44092153,1.308412914,15.04139393,0,15.00958965,0,0.44833186,0.44833186,0.44833186,0.144486287,0.032659695,0.098370824,0.461012649,0.100781598,
 01/11  03:00:00,34.30956031,1.234048774,15.52642888,0,15.49499335,0,0.462812911,0.462812911,0.462812911,0.103204501,0.023328353,0.083450145,0.455667575,0.082815287,
 01/11  04:00:00,35.05208229,1.234933319,15.88835405,0,15.85736101,0,0.473631644,0.473631644,0.473631644,0.103204501,0.023328353,0.074752636,0.449253486,0.087992699,
 01/11  05:00:00,35.9656067,1.295051193,16.29847696,0,16.26865468,0,0.485920792,0.485920792,0.485920792,0.103204501,0.023328353,0.086845757,0.432282875,0.140698914,
 01/11  06:00:00,37.67804324,1.609817264,16.93798013,0,16.90470087,0,0.50493442,0.50493442,0.50493442,0.103204501,0.023328353,0.101815918,0.482392946,0.371371126,
 01/11  07:00:00,37.65790759,2.328266155,16.44232204,0,16.40387113,0,0.489995763,0.489995763,0.489995763,0.23737031,0.05365521,0.165077845,0.557357611,0.802039417,
 01/11  08:00:00,37.20296447,2.893558318,15.74960945,0,15.70875247,0,0.469235805,0.469235805,0.469235805,0.485061124,0.109643267,0.256398204,0.59223422,0.920715698,
 01/11  09:00:00,33.38010582,2.728463714,14.0174465,0,13.98290429,0,0.417662228,0.417662228,0.417662228,0.464420241,0.1049776,0.328206966,0.500699825,0.889726853,
 01/11  10:00:00,30.48676166,2.32123149,12.95962031,0,12.93022209,0,0.386181634,0.386181634,0.386181634,0.23737031,0.05365521,0.399981311,0.42613604,0.795136986,
 01/11  11:00:00,30.3348918,2.185363016,12.96372844,0,12.93363883,0,0.386270118,0.386270118,0.386270118,0.19608855,0.044323876,0.416780676,0.436158054,0.682971741,
 01/11  12:00:00,27.21323075,2.061153535,11.5201535,0,11.49005466,0,0.34314327,0.34314327,0.34314327,0.19608855,0.044323876,0.435735142,0.436291681,0.582801015,
 01/11  13:00:00,26.1505714,1.952193371,11.07185655,0,11.04226474,0,0.32975503,0.32975503,0.32975503,0.19608855,0.044323876,0.425637022,0.428942204,0.504676689,
 01/11  14:00:00,22.96908031,1.837513746,9.616637513,0,9.586022436,0,0.286251068,0.286251068,0.286251068,0.19608855,0.044323876,0.385966199,0.443774785,0.458339268,
 01/11  15:00:00,20.91869661,1.770965918,8.664314504,0,8.631975543,0,0.2577521,0.2577521,0.2577521,0.206409052,0.046656695,0.356355589,0.468763007,0.412259475,
 01/11  16:00:00,20.81699593,1.873908489,8.518764208,0,8.484627614,0,0.253350792,0.253350792,0.253350792,0.25801119,0.058320876,0.368490937,0.494820243,0.41814445,
 01/11  17:00:00,22.51640183,2.308006254,8.95248206,0,8.912104452,0,0.266138208,0.266138208,0.266138208,0.43345886,0.097979086,0.428670867,0.585285624,0.47370361,
 01/11  18:00:00,27.7923766,3.169359183,10.73964779,0,10.69059545,0,0.319322491,0.319322491,0.319322491,0.804995078,0.181961143,0.536821988,0.711028494,0.592459989,
 01/11  19:00:00,28.29282009,3.787956738,10.45183727,0,10.39858123,0,0.310656249,0.310656249,0.310656249,1.197172179,0.270608895,0.482732692,0.77196234,0.702054382,
 01/11  20:00:00,30.08842334,3.81684909,11.29043462,0,11.23546391,0,0.335693496,0.335693496,0.335693496,1.269415322,0.286938743,0.385424228,0.796816935,0.719790365,
 01/11  21:00:00,30.81981097,3.535221244,11.8882871,0,11.83142658,0,0.353523848,0.353523848,0.353523848,1.093967652,0.247280533,0.338845877,0.82421044,0.654622894,
 01/11  22:00:00,32.9456283,3.239048031,13.16870023,0,13.11316719,0,0.391842981,0.391842981,0.391842981,0.918519984,0.207622353,0.318073398,0.804968173,0.575251141,
 01/11  23:00:00,33.5046565,2.686198555,13.91158787,0,13.86353114,0,0.414275371,0.414275371,0.414275371,0.691470175,0.156299962,0.256145886,0.696596794,0.448640367,
 01/11  24:00:00,33.44410886,2.123256478,14.35912041,0,14.31736001,0,0.427832269,0.427832269,0.427832269,0.474740745,0.107310419,0.173494336,0.605329652,0.311779056,
 01/12  01:00:00,34.09917738,1.560821965,15.14922003,0,15.11467781,0,0.451637008,0.451637008,0.451637008,0.247690814,0.055988057,0.115167851,0.500699825,0.16686841,
 01/12  02:00:00,35.4675684,1.337098592,15.99732641,0,15.96552213,0,0.477030604,0.477030604,0.477030604,0.144486287,0.032659695,0.098370824,0.461012649,0.100768533,
 01/12  03:00:00,35.8653158,1.256062666,16.26020041,0,16.22876487,0,0.484879092,0.484879092,0.484879092,0.103204501,0.023328353,0.083450145,0.455667575,0.082762999,
 01/12  04:00:00,35.75995981,1.245005677,16.22209186,0,16.19109882,0,0.483741492,0.483741492,0.483741492,0.103204501,0.023328353,0.074752636,0.449253486,0.08795521,
 01/12  05:00:00,35.49958864,1.288667476,16.07832606,0,16.04850378,0,0.479476612,0.479476612,0.479476612,0.103204501,0.023328353,0.086845757,0.432282875,0.140759378,
 01/12  06:00:00,35.50588323,1.57973307,15.9127368,0,15.87945754,0,0.474404702,0.474404702,0.474404702,0.103204501,0.023328353,0.101815918,0.482392946,0.37181665,
 01/12  07:00:00,38.34159713,2.338984287,16.76429233,0,16.72584142,0,0.499672706,0.499672706,0.499672706,0.23737031,0.05365521,0.165077845,0.557357611,0.803080605,
